Vendor,CVE,Year,Month,Severity,CVSS_Score,CWE_ID
Huawei,CVE-2018-9545,2018,11,High,4.6,787
Huawei,CVE-2018-9347,2018,11,Medium,4.3,20
Huawei,CVE-2018-9457,2018,11,Medium,2.1,275
Huawei,CVE-2016-10394,2018,11,Already Included,,
Huawei,CVE-2017-18124,2018,11,Already Included,7.2,119
Huawei,CVE-2018-11824,2018,11,Already Included,7.2,119
Huawei,CVE-2018-5914,2018,11,Already Included,7.2,129
Huawei,CVE-2017-18141,2018,12,Critical,7.2,284
Huawei,CVE-2017-8248,2018,12,Critical,10,119
Huawei,CVE-2018-11279,2018,12,Critical,,
Huawei,CVE-2018-9549,2018,12,Critical,9.3,787
Huawei,CVE-2018-9550,2018,12,Critical,9.3,787
Huawei,CVE-2018-9551,2018,12,Critical,9.3,787
Huawei,CVE-2018-9552,2018,12,Critical,4.3,787
Huawei,CVE-2018-9555,2018,12,Critical,8.3,787
Huawei,CVE-2017-18160,2018,12,High,,
Huawei,CVE-2017-18319,2018,12,High,2.1,320
Huawei,CVE-2017-18320,2018,12,High,7.2,20
Huawei,CVE-2017-18321,2018,12,High,,
Huawei,CVE-2017-18322,2018,12,High,2.1,200
Huawei,CVE-2017-18323,2018,12,High,2.1,320
Huawei,CVE-2017-18324,2018,12,High,2.1,200
Huawei,CVE-2017-18326,2018,12,High,2.1,200
Huawei,CVE-2017-18327,2018,12,High,2.1,310
Huawei,CVE-2017-18328,2018,12,High,7.2,416
Huawei,CVE-2017-18329,2018,12,High,7.2,119
Huawei,CVE-2017-18330,2018,12,High,7.2,119
Huawei,CVE-2017-18331,2018,12,High,,
Huawei,CVE-2017-18332,2018,12,High,,
Huawei,CVE-2018-11960,2018,12,High,7.2,416
Huawei,CVE-2018-11961,2018,12,High,7.2,119
Huawei,CVE-2018-11963,2018,12,High,7.2,125
Huawei,CVE-2018-5915,2018,12,High,10,19
Huawei,CVE-2018-9538,2018,12,High,7.2,125
Huawei,CVE-2018-9543,2018,12,High,2.1,264
Huawei,CVE-2018-9547,2018,12,High,7.2,20
Huawei,CVE-2018-9548,2018,12,High,2.1,275
Huawei,CVE-2018-9553,2018,12,High,9.3,415
Huawei,CVE-2018-9554,2018,12,High,2.1,200
Huawei,CVE-2018-9557,2018,12,High,7.2,416
Huawei,CVE-2018-9558,2018,12,High,7.2,787
Huawei,CVE-2018-9559,2018,12,High,4.6,787
Huawei,CVE-2018-9560,2018,12,High,4.6,787
Huawei,CVE-2018-9562,2018,12,High,5,125
Huawei,CVE-2018-9566,2018,12,High,2.9,125
Huawei,CVE-2018-9568,2018,12,High,7.2,704
Huawei,CVE-2018-5912,2018,12,Already Included,7.2,119
Huawei,CVE-2018-11269,2018,12,Already Included,7.2,129
Huawei,CVE-2018-9583,2019,1,Critical,,
Huawei,CVE-2018-10877,2019,1,High,6.8,125
Huawei,CVE-2018-10880,2019,1,High,7.1,787
Huawei,CVE-2018-10882,2019,1,High,4.9,787
Huawei,CVE-2018-11962,2019,1,High,,
Huawei,CVE-2018-12014,2019,1,High,,
Huawei,CVE-2018-17182,2019,1,High,7.2,416
Huawei,CVE-2018-9582,2019,1,High,,
Huawei,CVE-2018-9584,2019,1,High,,
Huawei,CVE-2018-9585,2019,1,High,,
Huawei,CVE-2018-9586,2019,1,High,,
Huawei,CVE-2018-9587,2019,1,High,,
Huawei,CVE-2018-9588,2019,1,High,,
Huawei,CVE-2018-9589,2019,1,High,,
Huawei,CVE-2018-9590,2019,1,High,,
Huawei,CVE-2018-9591,2019,1,High,,
Huawei,CVE-2018-9592,2019,1,High,,
Huawei,CVE-2018-9593,2019,1,High,,
Huawei,CVE-2018-9594,2019,1,High,,
Huawei,CVE-2018-3595,2019,1,Already Included,2.1,388
Huawei,CVE-2018-5867,2019,1,Already Included,7.2,119
Huawei,CVE-2018-5868,2019,1,Already Included,7.2,119
Huawei,CVE-2018-5869,2019,1,Already Included,7.2,20
Huawei,CVE-2018-5913,2019,1,Already Included,7.2,310
Huawei,CVE-2018-11262,2019,2,Critical,7.2,787
Huawei,CVE-2018-11817,2019,2,Critical,,
Huawei,CVE-2019-1986,2019,2,Critical,,
Huawei,CVE-2018-6271,2019,2,Critical,9.3,264
Huawei,CVE-2019-1992,2019,2,Critical,,
Huawei,CVE-2019-1991,2019,2,Critical,,
Huawei,CVE-2019-1988,2019,2,Critical,,
Huawei,CVE-2019-1987,2019,2,Critical,,
Huawei,CVE-2018-11280,2019,2,High,4.9,20
Huawei,CVE-2018-11275,2019,2,High,4.9,200
Huawei,CVE-2018-6268,2019,2,High,9.3,416
Huawei,CVE-2018-6267,2019,2,High,9.3,264
Huawei,CVE-2018-5839,2019,2,High,,
Huawei,CVE-2018-5269,2019,2,High,4.3,20
Huawei,CVE-2018-5268,2019,2,High,4.3,119
Huawei,CVE-2017-17760,2019,2,High,5,119
Huawei,CVE-2018-11932,2019,2,High,,
Huawei,CVE-2016-6684,2019,2,High,4.3,200
Huawei,CVE-2018-11935,2019,2,High,,
Huawei,CVE-2018-13900,2019,2,High,,
Huawei,CVE-2018-13904,2019,2,High,,
Huawei,CVE-2018-13905,2019,2,High,,
Huawei,CVE-2019-1985,2019,2,High,7.2,264
Huawei,CVE-2019-1993,2019,2,High,,
Huawei,CVE-2019-1994,2019,2,High,,
Huawei,CVE-2019-1996,2019,2,High,,
Huawei,CVE-2019-1997,2019,2,High,,
Huawei,CVE-2019-2001,2019,2,High,,
Huawei,CVE-2019-1995,2019,2,High,,
Huawei,CVE-2019-1998,2019,2,High,,
Huawei,CVE-2018-11931,2019,2,High,,
Huawei,CVE-2017-18009,2019,2,Medium,5,119
Huawei,CVE-2018-10876,2019,2,Already Included,4.9,416
Huawei,CVE-2018-11847,2019,2,Already Included,,
Huawei,CVE-2018-11888,2019,2,Already Included,,
Huawei,CVE-2018-12014,2019,2,Already Included,,
Huawei,CVE-2018-13888,2019,2,Already Included,,
Huawei,CVE-2018-13889,2019,2,Already Included,,
Huawei,CVE-2018-18281,2019,2,Already Included,4.6,20
Huawei,CVE-2018-11817,2019,3,Critical,,
Huawei,CVE-2019-1989,2019,3,Critical,9.3,787
Huawei,CVE-2019-1990,2019,3,Critical,9.3,787
Huawei,CVE-2019-2009,2019,3,Critical,8.3,787
Huawei,CVE-2018-9561,2019,3,High,7.1,125
Huawei,CVE-2018-9563,2019,3,High,7.1,125
Huawei,CVE-2018-9564,2019,3,High,7.1,125
Huawei,CVE-2018-10879,2019,3,High,6.1,416
Huawei,CVE-2018-10883,2019,3,High,4.9,787
Huawei,CVE-2018-11966,2019,3,High,7.2,20
Huawei,CVE-2018-13899,2019,3,High,7.2,416
Huawei,CVE-2018-13917,2019,3,High,,
Huawei,CVE-2018-13918,2019,3,High,7.2,119
Huawei,CVE-2019-1985,2019,3,High,7.2,264
Huawei,CVE-2019-2006,2019,3,High,10,416
Huawei,CVE-2019-2007,2019,3,High,10,190
Huawei,CVE-2019-2008,2019,3,High,7.6,362
Huawei,CVE-2019-2010,2019,3,High,7.2,787
Huawei,CVE-2019-2012,2019,3,High,9.3,787
Huawei,CVE-2019-2013,2019,3,High,9.3,787
Huawei,CVE-2019-2014,2019,3,High,9.3,787
Huawei,CVE-2019-2015,2019,3,High,9.3,787
Huawei,CVE-2019-2016,2019,3,High,9.3,787
Huawei,CVE-2019-2017,2019,3,High,7.2,787
Huawei,CVE-2019-2018,2019,3,High,9.3,264
Huawei,CVE-2019-2019,2019,3,High,7.1,125
Huawei,CVE-2019-2020,2019,3,High,7.1,125
Huawei,CVE-2019-2021,2019,3,High,7.1,125
Huawei,CVE-2019-2022,2019,3,High,7.1,125
Huawei,CVE-2019-2024,2019,3,High,7.2,416
Huawei,CVE-2019-2005,2019,3,Medium,6.8,264
Huawei,CVE-2018-11268,2019,3,Already Included,7.2,129
Huawei,CVE-2018-11289,2019,3,Already Included,,
Huawei,CVE-2018-11820,2019,3,Already Included,,
Huawei,CVE-2018-11845,2019,3,Already Included,,
Huawei,CVE-2018-11864,2019,3,Already Included,,
Huawei,CVE-2018-11921,2019,3,Already Included,7.2,388
Huawei,CVE-2018-11938,2019,3,Already Included,,
Huawei,CVE-2018-11945,2019,3,Already Included,,
Huawei,CVE-2018-11948,2019,3,Already Included,,
Huawei,CVE-2019-1999,2019,3,Already Included,7.2,415
Huawei,CVE-2019-2000,2019,3,Already Included,,
Huawei,CVE-2019-2027,2019,4,Critical,9.3,787
Huawei,CVE-2019-2028,2019,4,Critical,9.3,20
Huawei,CVE-2019-2029,2019,4,Critical,6.8,416
Huawei,CVE-2018-11299,2019,4,High,7.2,129
Huawei,CVE-2018-11826,2019,4,High,7.2,119
Huawei,CVE-2018-11827,2019,4,High,7.2,129
Huawei,CVE-2018-11840,2019,4,High,7.2,415
Huawei,CVE-2018-11851,2019,4,High,7.2,787
Huawei,CVE-2018-11868,2019,4,High,7.2,119
Huawei,CVE-2018-11869,2019,4,High,7.2,119
Huawei,CVE-2018-11889,2019,4,High,7.2,119
Huawei,CVE-2018-11891,2019,4,High,8.3,129
Huawei,CVE-2018-11894,2019,4,High,7.2,190
Huawei,CVE-2018-11895,2019,4,High,7.2,119
Huawei,CVE-2018-11902,2019,4,High,7.2,129
Huawei,CVE-2018-11905,2019,4,High,10,119
Huawei,CVE-2018-5855,2019,4,High,10,119
Huawei,CVE-2019-2026,2019,4,High,4.6,264
Huawei,CVE-2019-2030,2019,4,High,7.5,416
Huawei,CVE-2019-2031,2019,4,High,4.6,787
Huawei,CVE-2019-2032,2019,4,High,4.6,787
Huawei,CVE-2019-2033,2019,4,High,4.6,416
Huawei,CVE-2019-2034,2019,4,High,6.8,787
Huawei,CVE-2019-2035,2019,4,High,6.8,787
Huawei,CVE-2019-2037,2019,4,High,5,125
Huawei,CVE-2019-2038,2019,4,High,4.3,125
Huawei,CVE-2019-2039,2019,4,High,4.7,125
Huawei,CVE-2019-2040,2019,4,High,4.7,125
Huawei,CVE-2019-2041,2019,4,High,6.9,264
Huawei,CVE-2016-2428,2019,4,Medium,10,119
Huawei,CVE-2018-11819,2019,4,Medium,4.6,416
Huawei,CVE-2018-13917,2019,4,Already Included,,
Huawei,CVE-2019-2003,2019,4,Already Included,9.3,264
Huawei,CVE-2019-2023,2019,4,Already Included,7.2,264
Huawei,CVE-2019-2025,2019,4,Already Included,7.2,416
Huawei,CVE-2019-2044,2019,5,Critical,9.3,787
Huawei,CVE-2019-2045,2019,5,Critical,10,787
Huawei,CVE-2019-2046,2019,5,Critical,10,190
Huawei,CVE-2019-2047,2019,5,Critical,10,787
Huawei,CVE-2018-11955,2019,5,High,7.5,125
Huawei,CVE-2018-9526,2019,5,High,5,200
Huawei,CVE-2019-2049,2019,5,High,7.2,416
Huawei,CVE-2019-2050,2019,5,High,7.2,416
Huawei,CVE-2019-2051,2019,5,High,7.8,125
Huawei,CVE-2019-2052,2019,5,High,7.8,125
Huawei,CVE-2019-2053,2019,5,High,4.9,125
Huawei,CVE-2019-2257,2019,5,High,7.2,264
Huawei,CVE-2019-2043,2019,5,Medium,6.9,264
Huawei,CVE-2019-2054,2019,5,Medium,4.6,264
Huawei,CVE-2017-17772,2019,5,Already Included,,
Huawei,CVE-2018-11822,2019,5,Already Included,7.2,190
Huawei,CVE-2018-11828,2019,5,Already Included,7.8,400
Huawei,CVE-2018-11849,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11853,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11854,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11856,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11859,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11862,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11867,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11870,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11871,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11872,2019,5,Already Included,7.2,20
Huawei,CVE-2018-11875,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11876,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11877,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11878,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11884,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11897,2019,5,Already Included,7.2,125
Huawei,CVE-2018-11904,2019,5,Already Included,7.2,476
Huawei,CVE-2018-11923,2019,5,Already Included,4.6,190
Huawei,CVE-2018-11924,2019,5,Already Included,4.6,190
Huawei,CVE-2018-11925,2019,5,Already Included,7.2,190
Huawei,CVE-2018-11928,2019,5,Already Included,7.2,119
Huawei,CVE-2018-11930,2019,5,Already Included,10,191
Huawei,CVE-2018-11937,2019,5,Already Included,10,125
Huawei,CVE-2018-11940,2019,5,Already Included,10,119
Huawei,CVE-2018-11949,2019,5,Already Included,10,665
Huawei,CVE-2018-11953,2019,5,Already Included,10,125
Huawei,CVE-2018-11968,2019,5,Already Included,7.2,190
Huawei,CVE-2018-11976,2019,5,Already Included,4.9,310
Huawei,CVE-2018-13885,2019,5,Already Included,4.9,200
Huawei,CVE-2018-13886,2019,5,Already Included,10,190
Huawei,CVE-2018-13887,2019,5,Already Included,10,190
Huawei,CVE-2018-13920,2019,5,Already Included,7.2,416
Huawei,CVE-2018-13925,2019,5,Already Included,10,416
Huawei,CVE-2019-2244,2019,5,Already Included,10,191
Huawei,CVE-2019-2245,2019,5,Already Included,10,191
Huawei,CVE-2019-2093,2019,6,Critical,9.3,787
Huawei,CVE-2019-2094,2019,6,Critical,9.3,787
Huawei,CVE-2019-2095,2019,6,Critical,7.6,362
Huawei,CVE-2019-2097,2019,6,Critical,10,704
Huawei,CVE-2019-2269,2019,6,Critical,7.5,119
Huawei,CVE-2019-2279,2019,6,Critical,7.5,119
Huawei,CVE-2019-2287,2019,6,Critical,7.5,787
Huawei,CVE-2018-9526,2019,6,High,5,200
Huawei,CVE-2019-2090,2019,6,High,4.6,275
Huawei,CVE-2019-2091,2019,6,High,7.2,264
Huawei,CVE-2019-2092,2019,6,High,7.2,264
Huawei,CVE-2019-2096,2019,6,High,7.2,415
Huawei,CVE-2019-2098,2019,6,High,7.2,264
Huawei,CVE-2019-2099,2019,6,High,9.3,787
Huawei,CVE-2019-2101,2019,6,High,4.9,125
Huawei,CVE-2019-2102,2019,6,High,8.3,264
Huawei,CVE-2019-2292,2019,6,High,4.6,119
Huawei,CVE-2018-13902,2019,6,Already Included,5,129
Huawei,CVE-2018-13911,2019,6,Already Included,10,125
Huawei,CVE-2019-2256,2019,6,Already Included,10,119
Huawei,CVE-2019-2255,2019,6,Already Included,10,119
Huawei,CVE-2019-2106,2019,7,Critical,9.3,787
Huawei,CVE-2019-2107,2019,7,Critical,9.3,787
Huawei,CVE-2019-2109,2019,7,Critical,9.3,787
Huawei,CVE-2019-2111,2019,7,Critical,7.5,416
Huawei,CVE-2019-2308,2019,7,Critical,7.2,264
Huawei,CVE-2019-2330,2019,7,Critical,4.9,20
Huawei,CVE-2019-2104,2019,7,High,2.1,200
Huawei,CVE-2019-2105,2019,7,High,6.8,119
Huawei,CVE-2019-2112,2019,7,High,7.2,416
Huawei,CVE-2019-2116,2019,7,High,5,125
Huawei,CVE-2019-2117,2019,7,High,2.1,200
Huawei,CVE-2019-2118,2019,7,High,2.1,200
Huawei,CVE-2019-2119,2019,7,High,2.1,200
Huawei,CVE-2019-2276,2019,7,High,10,125
Huawei,CVE-2019-2278,2019,7,High,7.2,287
Huawei,CVE-2019-2305,2019,7,High,7.5,125
Huawei,CVE-2019-2307,2019,7,High,10,125
Huawei,CVE-2019-2326,2019,7,High,7.2,129
Huawei,CVE-2019-2328,2019,7,High,7.2,119
Huawei,CVE-2017-13177,2019,8,Critical,10,119
Huawei,CVE-2019-10492,2019,8,Critical,,
Huawei,CVE-2019-2130,2019,8,Critical,,
Huawei,CVE-2017-13279,2019,8,High,4.3,399
Huawei,CVE-2019-10509,2019,8,High,,
Huawei,CVE-2019-10538,2019,8,High,,
Huawei,CVE-2019-2120,2019,8,High,,
Huawei,CVE-2019-2121,2019,8,High,6.9,362
Huawei,CVE-2019-2122,2019,8,High,6.9,264
Huawei,CVE-2019-2126,2019,8,High,9.3,415
Huawei,CVE-2019-2128,2019,8,High,7.2,264
Huawei,CVE-2019-2129,2019,8,High,4.3,125
Huawei,CVE-2019-2131,2019,8,High,,
Huawei,CVE-2019-2132,2019,8,High,,
Huawei,CVE-2019-2133,2019,8,High,,
Huawei,CVE-2019-2134,2019,8,High,,
Huawei,CVE-2019-2135,2019,8,High,,
Huawei,CVE-2019-2136,2019,8,High,,
Huawei,CVE-2019-2137,2019,8,High,4.9,20
Huawei,CVE-2019-9506,2019,8,High,,
Huawei,CVE-2018-9350,2019,8,Medium,,
Huawei,CVE-2019-2125,2019,8,Medium,4.4,264
